Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
MTNL,Indoor,4G,5,Satisfactory,18.97111216,72.83742845,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.8625663,81.0179383,Uttar Pradesh
BSNL,Outdoor,2G,1,Poor Voice Quality,12.9769338,75.8177256,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.34335688,76.61860345,Karnataka
RJio,Outdoor,4G,1,Poor Voice Quality,20.91352414,70.36500515,Gujarat
Airtel,Indoor,4G,5,Satisfactory,12.3432931,76.6186689,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.3432931,76.6186689,Karnataka
Airtel,Indoor,4G,3,Call Dropped,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,18.13884993,76.19626494,Maharashtra
RJio,Outdoor,4G,1,Poor Voice Quality,20.91352414,70.36500515,Gujarat
Idea,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Idea,Indoor,4G,3,Satisfactory,29.856965,79.655345,Uttarakhand
RJio,Outdoor,4G,1,Poor Voice Quality,20.91352414,70.36500515,Gujarat
RJio,Outdoor,4G,2,Poor Voice Quality,28.89748175,76.57744841,Haryana
RJio,Indoor,4G,1,Poor Voice Quality,28.89748175,76.57744841,Haryana
RJio,Outdoor,4G,1,Poor Voice Quality,28.89759894,76.57770191,Haryana
MTNL,Indoor,4G,4,Satisfactory,28.6622678,77.1352111,NCT
MTNL,Indoor,4G,4,Satisfactory,28.6622678,77.1352111,NCT
RJio,Outdoor,4G,1,Poor Voice Quality,28.89759894,76.57770191,Haryana
Vodafone,Indoor,4G,4,Satisfactory,22.5754734,88.4011835,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.575374,88.401157,West Bengal
MTNL,Indoor,4G,4,Satisfactory,28.6622678,77.1352111,NCT
Airtel,Indoor,4G,3,Call Dropped,-1,-1,NA
Airtel,Outdoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,3,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,3,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,3,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,3,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,3,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,3,Call Dropped,-1,-1,NA
Airtel,Indoor,Unknown,5,Satisfactory,13.93676659,75.54824666,Karnataka
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Idea,Indoor,4G,4,Satisfactory,31.63063142,74.83489241,Punjab
Idea,Indoor,4G,3,Satisfactory,29.856965,79.655345,Uttarakhand
Idea,Indoor,4G,3,Satisfactory,29.856965,79.655345,Uttarakhand
Idea,Indoor,4G,2,Poor Voice Quality,29.856965,79.655345,Uttarakhand
RJio,Outdoor,4G,1,Poor Voice Quality,20.9153382,70.3656413,Gujarat
MTNL,Indoor,4G,4,Satisfactory,28.6622678,77.1352111,NCT
RJio,Indoor,4G,3,Satisfactory,22.0635195,75.3997198,Madhya Pradesh
RJio,Indoor,4G,1,Call Dropped,22.06348427,75.39954501,Madhya Pradesh
RJio,Outdoor,4G,1,Poor Voice Quality,20.91514452,70.36466956,Gujarat
Idea,Indoor,3G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,13.93687042,75.54824379,Karnataka
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28377733,72.86969029,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28377733,72.86969029,Maharashtra
Vodafone,Indoor,3G,1,Poor Voice Quality,19.28342165,72.86958946,Maharashtra
Airtel,Indoor,3G,1,Poor Voice Quality,18.75334163,73.85729314,Maharashtra
RJio,Indoor,4G,4,Satisfactory,22.6714451,88.33665663,West Bengal
Airtel,Indoor,4G,5,Satisfactory,26.13674699,89.4605277,West Bengal
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,2,Poor Voice Quality,28.89737674,76.57755469,Haryana
Vodafone,Indoor,4G,1,Call Dropped,22.63485898,88.43899077,West Bengal
Vodafone,Travelling,4G,5,Satisfactory,23.5781,87.17984,West Bengal
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,16.47494039,73.68803743,Maharashtra
RJio,Indoor,4G,3,Satisfactory,22.0634974,75.3997249,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
RJio,Indoor,4G,1,Call Dropped,25.5570651,84.6683179,Bihar
Vodafone,Indoor,3G,1,Poor Voice Quality,19.28342165,72.86958946,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.63485898,88.43899077,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.59273416,88.29780999,West Bengal
Airtel,Indoor,4G,5,Satisfactory,21.87326881,70.59299809,Gujarat
RJio,Indoor,4G,3,Poor Voice Quality,26.61859651,82.00439515,Uttar Pradesh
RJio,Outdoor,4G,1,Poor Voice Quality,16.47497401,73.68798864,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,12.3432795,76.6186257,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.3432795,76.6186257,Karnataka
Airtel,Indoor,4G,1,Call Dropped,17.72958341,83.29556919,Andhra Pradesh
BSNL,Indoor,Unknown,5,Satisfactory,17.06630614,73.62526798,Maharashtra
BSNL,Indoor,Unknown,5,Satisfactory,-1,-1,NA
BSNL,Indoor,4G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,4G,5,Satisfactory,17.0618232,73.6224218,Maharashtra
BSNL,Indoor,4G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,5,Satisfactory,-1,-1,NA
BSNL,Indoor,Unknown,5,Satisfactory,-1,-1,NA
Airtel,Travelling,Unknown,1,Call Dropped,17.7599634,83.2221805,Andhra Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,20.48663,85.93984,Odisha
Vodafone,Indoor,2G,5,Satisfactory,22.6999,88.3905381,West Bengal
Vodafone,Indoor,4G,3,Poor Voice Quality,22.63485898,88.43899077,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,20.487005,85.93962167,Odisha
Airtel,Indoor,4G,2,Poor Voice Quality,11.021887,76.9455183,Tamil Nadu
Airtel,Indoor,4G,1,Poor Voice Quality,20.48646667,85.94026167,Odisha
Airtel,Indoor,Unknown,4,Satisfactory,13.9367704,75.54829491,Karnataka
Airtel,Indoor,4G,5,Satisfactory,26.8625651,81.0179438,Uttar Pradesh
BSNL,Outdoor,Unknown,4,Satisfactory,19.9622874,85.8184396,Odisha
Vodafone,Outdoor,4G,1,Call Dropped,26.97683833,75.74599333,Rajasthan
Idea,Indoor,3G,3,Satisfactory,29.85741,79.65652167,Uttarakhand
RJio,Outdoor,4G,5,Satisfactory,22.48049338,88.40538047,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,22.6951353,88.3981178,West Bengal
Vodafone,Indoor,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
Idea,Indoor,Unknown,3,Satisfactory,24.091215,88.25312,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,19.8726455,75.5400532,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,28.8973213,76.57752906,Haryana
RJio,Outdoor,4G,4,Satisfactory,24.99173676,85.13918641,Bihar
RJio,Outdoor,4G,4,Satisfactory,24.99427388,85.14027572,Bihar
RJio,Outdoor,4G,1,Poor Voice Quality,20.91357066,70.3649526,Gujarat
BSNL,Indoor,Unknown,4,Satisfactory,23.5781,87.17984,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,13.03411697,77.55496281,Karnataka
Airtel,Indoor,4G,1,Poor Voice Quality,26.12786153,89.45975813,West Bengal
Idea,Indoor,4G,3,Satisfactory,29.85741,79.65652167,Uttarakhand
Airtel,Outdoor,4G,3,Satisfactory,20.49397,85.93905167,Odisha
Airtel,Outdoor,4G,3,Satisfactory,20.49388,85.93883,Odisha
BSNL,Indoor,Unknown,4,Satisfactory,19.9518281,85.8157135,Odisha
Vodafone,Indoor,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Call Dropped,18.8384548,79.57120582,Telangana
Idea,Indoor,4G,2,Poor Voice Quality,29.85741,79.65652167,Uttarakhand
RJio,Indoor,4G,5,Satisfactory,19.2803069,72.8755016,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,12.3432821,76.618629,Karnataka
Airtel,Indoor,2G,4,Satisfactory,28.89190839,76.60442314,Haryana
Airtel,Indoor,4G,4,Satisfactory,28.89190839,76.60442314,Haryana
RJio,Outdoor,4G,5,Satisfactory,22.83108316,70.79135184,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.83108316,70.79135184,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.83111535,70.79134556,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.83111535,70.79134556,Gujarat
Airtel,Indoor,4G,5,Satisfactory,12.34315574,76.61845386,Karnataka
RJio,Outdoor,4G,4,Satisfactory,22.48049338,88.40538047,West Bengal
RJio,Outdoor,4G,4,Satisfactory,22.48049338,88.40538047,West Bengal
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28342165,72.86958946,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28342165,72.86958946,Maharashtra
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28342165,72.86958946,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,12.34315574,76.61845386,Karnataka
Airtel,Indoor,4G,5,Satisfactory,12.34315574,76.61845386,Karnataka
Vodafone,Indoor,2G,5,Satisfactory,22.6951353,88.3981178,West Bengal
RJio,Outdoor,4G,4,Satisfactory,25.00324067,85.13836825,Bihar
RJio,Indoor,4G,4,Satisfactory,22.8087254,86.1901731,Jharkhand
Idea,Indoor,3G,3,Satisfactory,29.85741,79.65652167,Uttarakhand
RJio,Outdoor,4G,1,Poor Voice Quality,28.8973213,76.57752906,Haryana
RJio,Outdoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,12.34315574,76.61845386,Karnataka
Airtel,Indoor,4G,5,Satisfactory,26.8626198,81.0179699,Uttar Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,23.57604,87.18592833,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57604,87.18592833,West Bengal
Airtel,Indoor,4G,5,Satisfactory,12.34315574,76.61845386,Karnataka
RJio,Outdoor,4G,1,Poor Voice Quality,16.47494039,73.68803743,Maharashtra
RJio,Indoor,4G,1,Call Dropped,16.47336244,73.68780347,Maharashtra
Idea,Outdoor,Unknown,1,Poor Voice Quality,17.3034951,78.5521003,Telangana
Idea,Outdoor,Unknown,1,Poor Voice Quality,17.3034951,78.5521003,Telangana
BSNL,Indoor,3G,3,Satisfactory,16.93899143,81.95526951,Andhra Pradesh
Vodafone,Indoor,4G,1,Poor Voice Quality,19.28342165,72.86958946,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,26.862568,81.0179422,Uttar Pradesh
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
BSNL,Indoor,Unknown,4,Satisfactory,23.57604,87.18592833,West Bengal
Vodafone,Indoor,3G,1,Call Dropped,19.22642663,72.85225085,Maharashtra
Vodafone,Indoor,3G,1,Call Dropped,19.22642663,72.85225085,Maharashtra
Vodafone,Indoor,3G,1,Call Dropped,19.22642663,72.85225085,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,13.93662448,75.54814114,Karnataka
Airtel,Indoor,4G,4,Satisfactory,13.93674706,75.54804317,Karnataka
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Vodafone,Indoor,4G,1,Call Dropped,13.0376951,77.5542207,Karnataka
Vodafone,Indoor,4G,3,Poor Voice Quality,13.0376951,77.5542207,Karnataka
Vodafone,Indoor,4G,2,Poor Voice Quality,13.0376951,77.5542207,Karnataka
Vodafone,Indoor,4G,2,Poor Voice Quality,13.0376951,77.5542207,Karnataka
Vodafone,Indoor,4G,2,Poor Voice Quality,13.0376951,77.5542207,Karnataka
Vodafone,Indoor,4G,1,Poor Voice Quality,13.0376937,77.554214,Karnataka
Vodafone,Indoor,Unknown,1,Poor Voice Quality,13.03284821,77.55432602,Karnataka
Vodafone,Indoor,Unknown,1,Poor Voice Quality,13.03284821,77.55432602,Karnataka
Vodafone,Indoor,Unknown,1,Poor Voice Quality,13.03284821,77.55432602,Karnataka
Vodafone,Indoor,4G,1,Poor Voice Quality,13.03171677,77.55436631,Karnataka
Vodafone,Indoor,4G,1,Poor Voice Quality,13.0377114,77.5539999,Karnataka
Vodafone,Outdoor,4G,2,Poor Voice Quality,13.0377114,77.5539999,Karnataka
Vodafone,Travelling,4G,2,Poor Voice Quality,13.0377114,77.5539999,Karnataka
Vodafone,Travelling,4G,2,Poor Voice Quality,13.0377569,77.5539431,Karnataka
Vodafone,Travelling,4G,2,Poor Voice Quality,13.0377569,77.5539431,Karnataka
Vodafone,Travelling,4G,1,Poor Voice Quality,13.0377569,77.5539431,Karnataka
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,19.2158848,72.83050347,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.2158741,72.8305409,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,22.35703585,82.61970295,Chhattisgarh
RJio,Indoor,4G,3,Poor Voice Quality,22.35706931,82.61944867,Chhattisgarh
Airtel,Indoor,4G,5,Satisfactory,19.21590787,72.83049627,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21590787,72.83049627,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21590787,72.83049627,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21590787,72.83049627,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21590787,72.83049627,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21590787,72.83049627,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.2168303,72.8311987,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21585988,72.83044463,Maharashtra
Airtel,Indoor,4G,3,Poor Voice Quality,19.21585988,72.83044463,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21585988,72.83044463,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21585988,72.83044463,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.2158737,72.8305463,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21586181,72.83047229,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,12.9098193,77.585107,Karnataka
BSNL,Indoor,4G,4,Satisfactory,10.52161,76.249085,Kerala
BSNL,Indoor,4G,3,Satisfactory,10.52175833,76.24933,Kerala
Airtel,Indoor,4G,4,Satisfactory,17.7599639,83.2221793,Andhra Pradesh
Idea,Outdoor,Unknown,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,22.63485898,88.43899077,West Bengal
RJio,Outdoor,4G,4,Satisfactory,25.00388947,85.13855986,Bihar
RJio,Outdoor,4G,4,Satisfactory,25.00400552,85.13862466,Bihar
RJio,Outdoor,4G,4,Satisfactory,25.0039906,85.13858099,Bihar
Airtel,Indoor,4G,5,Satisfactory,26.8627106,81.0180766,Uttar Pradesh
Airtel,Outdoor,4G,4,Satisfactory,12.98740095,74.80496053,Karnataka
Airtel,Indoor,4G,1,Call Dropped,17.54536333,78.48844,Telangana
Airtel,Indoor,4G,5,Satisfactory,17.54536333,78.48844,Telangana
Airtel,Indoor,4G,5,Satisfactory,17.54536333,78.48844,Telangana
Idea,Indoor,4G,3,Satisfactory,29.8934691,79.6644195,Uttarakhand
BSNL,Indoor,Unknown,4,Satisfactory,23.57874333,87.17899167,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,23.57874333,87.17899167,West Bengal
RJio,Indoor,4G,1,Call Dropped,23.81477833,86.45081667,Jharkhand
RJio,Indoor,4G,1,Call Dropped,23.81477833,86.45081667,Jharkhand
RJio,Indoor,4G,1,Call Dropped,23.81469833,86.45097667,Jharkhand
Airtel,Indoor,4G,1,Call Dropped,17.54536333,78.48844,Telangana
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
RJio,Indoor,4G,3,Poor Voice Quality,26.61859651,82.00439515,Uttar Pradesh
RJio,Indoor,4G,3,Poor Voice Quality,26.61861359,82.00440092,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,26.61941766,82.00212087,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,26.61877816,82.0046441,Uttar Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,20.48665333,85.939795,Odisha
RJio,Outdoor,4G,1,Call Dropped,26.61877816,82.0046441,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,22.48059531,88.4053363,West Bengal
Airtel,Indoor,4G,5,Satisfactory,26.86261486,81.01813466,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,12.909804,77.5851359,Karnataka
Vodafone,Indoor,4G,4,Satisfactory,22.63485898,88.43899077,West Bengal
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.63485898,88.43899077,West Bengal
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,20.48665333,85.939795,Odisha
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
Airtel,Indoor,Unknown,4,Satisfactory,10.92277596,79.83436449,Pondicherry
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.63485898,88.43899077,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,20.48665333,85.939795,Odisha
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,19.21580593,72.83060665,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,22.6742788,75.8257348,Madhya Pradesh
Airtel,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Call Dropped,17.54536333,78.48844,Telangana
Airtel,Indoor,4G,4,Satisfactory,17.54536333,78.48844,Telangana
RJio,Indoor,4G,3,Satisfactory,22.06371674,75.39969589,Madhya Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.6357245,88.4400966,West Bengal
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Call Dropped,23.81508,86.45095667,Jharkhand
RJio,Indoor,4G,1,Call Dropped,23.81508,86.45095667,Jharkhand
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Call Dropped,23.81508,86.45095667,Jharkhand
Vodafone,Indoor,4G,5,Satisfactory,22.6951353,88.3981178,West Bengal
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
Idea,Indoor,4G,3,Satisfactory,29.8934691,79.6644195,Uttarakhand
Idea,Indoor,4G,3,Satisfactory,29.85855,79.65643333,Uttarakhand
Airtel,Indoor,4G,5,Satisfactory,26.8625952,81.0181311,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
BSNL,Outdoor,2G,1,Poor Voice Quality,-1,-1,NA
BSNL,Outdoor,2G,1,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,Unknown,5,Satisfactory,17.61729002,83.18554905,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
Idea,Indoor,Unknown,1,Call Dropped,26.47962167,80.31661167,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,22.592817,88.29764176,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.4806433,88.405717,West Bengal
Vodafone,Outdoor,4G,5,Satisfactory,22.6951353,88.3981178,West Bengal
Airtel,Indoor,4G,5,Satisfactory,23.27059418,77.4571595,Madhya Pradesh
Vodafone,Indoor,4G,5,Satisfactory,13.0341464,77.5549215,Karnataka
BSNL,Indoor,3G,1,Call Dropped,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,16.2370233,80.6543906,Andhra Pradesh
Vodafone,Travelling,4G,5,Satisfactory,22.6943453,88.3935701,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,19.9518308,85.8157125,Odisha
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,21.1642157,72.8812704,Gujarat
Airtel,Indoor,4G,5,Satisfactory,26.8625523,81.0179266,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,26.61862536,82.00451072,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,26.61862536,82.00451072,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,21.1642157,72.8812704,Gujarat
Airtel,Indoor,4G,5,Satisfactory,26.8625523,81.0179266,Uttar Pradesh
BSNL,Indoor,Unknown,5,Satisfactory,17.61729002,83.18554905,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,23.27055518,77.4571099,Madhya Pradesh
Idea,Indoor,4G,4,Satisfactory,31.630613,74.8347327,Punjab
Airtel,Indoor,4G,5,Satisfactory,23.27055518,77.4571099,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,23.27055518,77.4571099,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,23.27055518,77.4571099,Madhya Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,21.162812,72.8816396,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,22.6357067,88.4401484,West Bengal
BSNL,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.4805878,88.4056278,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,13.11318062,80.23403058,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.6714773,88.33680584,West Bengal
Airtel,Indoor,4G,4,Satisfactory,28.89189733,76.60442331,Haryana
Vodafone,Indoor,4G,3,Poor Voice Quality,22.6357139,88.4401754,West Bengal
Airtel,Indoor,4G,1,Poor Voice Quality,18.753375,73.8574446,Maharashtra
Idea,Indoor,4G,3,Satisfactory,29.85854,79.65657667,Uttarakhand
Vodafone,Indoor,4G,2,Poor Voice Quality,13.0341584,77.554926,Karnataka
RJio,Indoor,4G,3,Satisfactory,22.06347824,75.39981231,Madhya Pradesh
Airtel,Indoor,Unknown,4,Satisfactory,10.92277596,79.83436449,Pondicherry
Airtel,Indoor,Unknown,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Call Dropped,-1,-1,NA
Airtel,Indoor,Unknown,3,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Vodafone,Indoor,4G,5,Satisfactory,28.63555833,77.17544667,NCT
RJio,Indoor,4G,1,Poor Voice Quality,26.61858337,82.00438592,Uttar Pradesh
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,26.61858337,82.00438592,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,23.27055518,77.4571099,Madhya Pradesh
Vodafone,Indoor,4G,4,Satisfactory,22.6357051,88.4401683,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.6357131,88.4401819,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,22.6357131,88.4401819,West Bengal
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,1,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,Unknown,5,Satisfactory,17.61729002,83.18554905,Andhra Pradesh
Airtel,Indoor,4G,5,Satisfactory,12.9140299,77.5855598,Karnataka
Vodafone,Indoor,4G,4,Satisfactory,22.6357119,88.4401779,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.808719,86.1901709,Jharkhand
RJio,Indoor,Unknown,4,Satisfactory,22.8087181,86.1901692,Jharkhand
RJio,Indoor,4G,4,Satisfactory,22.4772457,88.4056259,West Bengal
RJio,Outdoor,4G,1,Poor Voice Quality,28.89734071,76.57754398,Haryana
RJio,Outdoor,4G,1,Poor Voice Quality,28.89734071,76.57754398,Haryana
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
MTNL,Indoor,Unknown,5,Satisfactory,18.97111216,72.83742845,Maharashtra
MTNL,Indoor,Unknown,5,Satisfactory,18.97111216,72.83742845,Maharashtra
MTNL,Indoor,Unknown,5,Satisfactory,18.97111216,72.83742845,Maharashtra
MTNL,Indoor,Unknown,5,Satisfactory,18.97111216,72.83742845,Maharashtra
MTNL,Indoor,Unknown,5,Satisfactory,18.97111216,72.83742845,Maharashtra
MTNL,Indoor,Unknown,5,Satisfactory,18.97111216,72.83742845,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.21587871,72.83057434,Maharashtra
Idea,Indoor,4G,3,Satisfactory,29.8484204,79.6237162,Uttarakhand
Airtel,Indoor,4G,5,Satisfactory,23.27063414,77.45712466,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,28.6859667,77.3621509,Uttar Pradesh
MTNL,Indoor,4G,3,Poor Voice Quality,28.6624244,77.1351211,NCT
MTNL,Indoor,4G,4,Satisfactory,28.6623927,77.1352353,NCT
RJio,Indoor,4G,4,Satisfactory,28.6859879,77.3621672,Uttar Pradesh
Vodafone,Travelling,4G,5,Satisfactory,22.6607162,88.3817439,West Bengal
Vodafone,Indoor,3G,5,Satisfactory,22.5667967,88.3534485,West Bengal
Airtel,Indoor,4G,5,Satisfactory,17.44726058,78.38342913,Telangana
RJio,Indoor,4G,4,Satisfactory,22.4806575,88.4057148,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.4806575,88.4057148,West Bengal
Vodafone,Indoor,4G,3,Satisfactory,23.58250167,87.19192,West Bengal
Vodafone,Indoor,4G,2,Call Dropped,23.58250167,87.19192,West Bengal
